comment_text,original_line,clean_text,sentiment,confidence,topic,emotions,neutral,surprise,sadness,joy,fear,anger,disgust,neutral_linguistic,surprise_linguistic,sadness_linguistic,joy_linguistic,fear_linguistic,anger_linguistic,disgust_linguistic,neutral_sentence_count,surprise_sentence_count,sadness_sentence_count,joy_sentence_count,fear_sentence_count,anger_sentence_count,disgust_sentence_count,dominant_emotion
"PISA = PIZZA, delicious, sedap! But Malaysia kantoi.

Singapore uses the method of recruiting “crème de la crème” students. Give them scholarships. Bond them. Send them to the best universities e.g. Cambridge, Oxford, Harvard, MIT. Come back to be teachers and paid well and comparable to architects, IT professional etc. School students are well taught because the teaches themselves are clever. Additional advantage is Singapore uses English as medium of instruction. Singapore uses budget allocation well for education. May be Malaysia can adopt some of these footsteps.",771,pisa pizza delicious sedap malaysia kantoi singapore uses method recruiting crème crème students give scholarships bond send best universities cambridge oxford harvard mit come back teachers paid well comparable architects professional etc school students well taught teaches clever additional advantage singapore uses english medium instruction singapore uses budget allocation well education may malaysia adopt footsteps,positive,0.6976218223571777,-1,"{'joy': 0.8423699736595154, 'neutral': 0.07912588119506836, 'surprise': 0.06166181340813637, 'anger': 0.00772365415468812, 'sadness': 0.006716220639646053, 'fear': 0.001601130818016827, 'disgust': 0.0008013640763238072}",0.07912588119506836,0.06166181340813637,0.006716220639646053,0.8423699736595154,0.001601130818016827,0.00772365415468812,0.0008013640763238072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
It is impossible to teach the cow to climb a tree....,772,impossible teach cow climb tree,negative,0.6398317217826843,-1,"{'neutral': 0.41816258430480957, 'surprise': 0.260868102312088, 'fear': 0.18327927589416504, 'anger': 0.046912312507629395, 'sadness': 0.04668373987078667, 'joy': 0.025594035163521767, 'disgust': 0.018500011414289474}",0.41816258430480957,0.260868102312088,0.04668373987078667,0.025594035163521767,0.18327927589416504,0.046912312507629395,0.018500011414289474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"If you read about how long it takes Singapore to train teachers  and effect a major change, it is like 20 years.  

20 years of constantly upholding the new standards while the old fades away. I dont think MY can do

It's an uphill task considering MY spend more on education per capita than JP or SG.",773,read long takes singapore train teachers effect major change like years years constantly upholding new standards old fades away dont think uphill task considering spend education per capita,negative,0.633827269077301,0,"{'surprise': 0.537148118019104, 'neutral': 0.3313351273536682, 'sadness': 0.0882059633731842, 'joy': 0.025279806926846504, 'anger': 0.012031879276037216, 'fear': 0.004687243141233921, 'disgust': 0.0013118465431034565}",0.3313351273536682,0.537148118019104,0.0882059633731842,0.025279806926846504,0.004687243141233921,0.012031879276037216,0.0013118465431034565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise
It is not a failure to the elites lah. It succeeded in dumbing down those without connections so that the general public continues to believe in the capability of the governing class.,774,failure elites lah succeeded dumbing without connections general public continues believe capability governing class,neutral,0.6795503497123718,0,"{'neutral': 0.7572313547134399, 'surprise': 0.09545319527387619, 'sadness': 0.07248198986053467, 'anger': 0.03038579784333706, 'joy': 0.02916245348751545, 'disgust': 0.008440077304840088, 'fear': 0.006845240015536547}",0.7572313547134399,0.09545319527387619,0.07248198986053467,0.02916245348751545,0.006845240015536547,0.03038579784333706,0.008440077304840088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"Not teachers problem bro.. results for SBP and MRSM as well as other excellent schools did not decline drastically including international and private schools. we have good teachers, but they are not given the right circumstances to teach properly. shifting policies as well as overnight revamps killed the education system because they cannot adapt to the demands of their higher ups. the teachers are still answering to a higher up, and their decisions they choose in teaching still is affected by the higher ups. removals of high stakes national examination also contributes to these dropping performances because parents and schools are not incentivized to make the child study effectively. 

systematic problem. not personnel problem. our pool of teachers are talented because we have IPG, UPSI and many other uni offering education degrees. the training is sound. just that how the system is operated is killing the education itself.",775,teachers problem bro results sbp mrsm well excellent schools decline drastically including international private schools good teachers given right circumstances teach properly shifting policies well overnight revamps killed education system cannot adapt demands higher ups teachers still answering higher decisions choose teaching still affected higher ups removals high stakes national examination also contributes dropping performances parents schools incentivized make child study effectively systematic problem personnel problem pool teachers talented ipg upsi many uni offering education degrees training sound system operated killing education,neutral,0.5484166741371155,0,"{'sadness': 0.480435311794281, 'joy': 0.6942123174667358, 'surprise': 0.06990282237529755, 'neutral': 0.10493715107440948, 'anger': 0.09067481756210327, 'fear': 0.005322824697941542, 'disgust': 0.004370340146124363, 'joy_linguistic': 1.0, 'neutral_linguistic': 1.0, 'joy_sentence_count': 1, 'neutral_sentence_count': 1}",0.10493715107440948,0.06990282237529755,0.480435311794281,0.6942123174667358,0.005322824697941542,0.09067481756210327,0.004370340146124363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,joy
Setuju bro ... we as Malaysians have to improve,776,setuju bro malaysians improve,neutral,0.6897372603416443,-1,"{'neutral': 0.7844915986061096, 'surprise': 0.09997387230396271, 'joy': 0.09815587848424911, 'sadness': 0.009622911922633648, 'anger': 0.004477048292756081, 'disgust': 0.0021783753763884306, 'fear': 0.001100321183912456}",0.7844915986061096,0.09997387230396271,0.009622911922633648,0.09815587848424911,0.001100321183912456,0.004477048292756081,0.0021783753763884306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"When you simply put all the blame on teachers, thats where you are now partially become the problem in our education system. 

Have you ever wondered why more and more teachers are now leaving the profession? Being a teacher in Malaysia is now super stressful. Teachers not only teach, but are also required to do many other things i.e clerk, gardener, accountant, carpenter, librarian, it technician, electrician, plumber painter, sports coach, security guard, etc.

Lets just compare the system in a school to a hospital. In hospital, you'll have doctors responsible with treating patients, nurses to assist the doctors, dedicated IT support to ensure computers run smooth, clerks to handle documentations and payments, accountant to handle finances, radiologist to conduct all the scans, electricians for the wiring, etc. You get the gist. But in school, everything falls under the responsibility of teachers. Teachers receive no help whatsoever, yet job scope of teachers keep increasing year after year. Hence teachers can't really focus on teaching quality. Energy wasted on other things not related to actual teaching, to the extent that many malaysian teachers are already burnt out. 

Despite that, this is not even half of the entire problem in our education system. There are many more. But please remember, as outsiders looking inside, you can only see things on the surface. To get real understanding on issue, talk to the teachers, the actual people on the field.",777,simply put blame teachers thats partially become problem education system ever wondered teachers leaving profession teacher malaysia super stressful teachers teach also required many things clerk gardener accountant carpenter librarian technician electrician plumber painter sports coach security guard etc lets compare system school hospital hospital youll doctors responsible treating patients nurses assist doctors dedicated support ensure computers run smooth clerks handle documentations payments accountant handle finances radiologist conduct scans electricians wiring etc get gist school everything falls responsibility teachers teachers receive help whatsoever yet job scope teachers keep increasing year year hence teachers cant really focus teaching quality energy wasted things related actual teaching extent many malaysian teachers already burnt despite even half entire problem education system many please remember outsiders looking inside see things surface get real understanding issue talk teachers actual people field,negative,0.8000415960947672,-1,"{'surprise': 0.4664049446582794, 'anger': 0.44583919644355774, 'neutral': 0.283417671918869, 'sadness': 0.6085558533668518, 'fear': 0.040429290384054184, 'joy': 0.030329259112477303, 'disgust': 0.03323991596698761, 'joy_linguistic': 1.2, 'sadness_linguistic': 1.2, 'surprise_linguistic': 1.2, 'neutral_linguistic': 4.8, 'joy_sentence_count': 1, 'sadness_sentence_count': 1, 'surprise_sentence_count': 1, 'neutral_sentence_count': 1}",0.283417671918869,0.4664049446582794,0.6085558533668518,0.030329259112477303,0.040429290384054184,0.44583919644355774,0.03323991596698761,4.8,1.2,1.2,1.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,neutral
its in English... not the first working language in malaysia right?,778,english first working language malaysia right,neutral,0.8888986706733704,0,"{'neutral': 0.7990210652351379, 'surprise': 0.13860248029232025, 'joy': 0.034316226840019226, 'fear': 0.010325023904442787, 'anger': 0.009944736026227474, 'sadness': 0.005440692417323589, 'disgust': 0.002349735936149955}",0.7990210652351379,0.13860248029232025,0.005440692417323589,0.034316226840019226,0.010325023904442787,0.009944736026227474,0.002349735936149955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"SPM is ""protected"" under thr Internal Security Acts. No one is allowed to know the grades thresholds. This already shows how rubbish the public education system is in msia.",779,spm protected thr internal security acts one allowed know grades thresholds already shows rubbish public education system msia,negative,0.8769305348396301,0,"{'anger': 0.8117110729217529, 'disgust': 0.12704816460609436, 'sadness': 0.03882681578397751, 'neutral': 0.013801159337162971, 'fear': 0.0038657670374959707, 'surprise': 0.003532406175509095, 'joy': 0.0012144626816734672, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.013801159337162971,0.003532406175509095,0.03882681578397751,0.0012144626816734672,0.0038657670374959707,0.8117110729217529,0.12704816460609436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,anger
"Teachers nowadays also need to do administrative works, which is burdensome.",780,teachers nowadays also need administrative works burdensome,negative,0.5460343360900879,0,"{'neutral': 0.6384342312812805, 'anger': 0.13831886649131775, 'sadness': 0.1049092561006546, 'disgust': 0.07785777002573013, 'fear': 0.019550126045942307, 'surprise': 0.01437356136739254, 'joy': 0.0065562124364078045, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.6384342312812805,0.01437356136739254,0.1049092561006546,0.0065562124364078045,0.019550126045942307,0.13831886649131775,0.07785777002573013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral
"I heard this issues a lot and please don't blame the teacher (this is my perspective as a student that just grad from college) it was more to the system itself

1. Too many task / responsibilities

Lecturers / teacher in schools tend to have more than one responsibilities making them having no time to focus on class for material, research and discipline like back in early 2010's. I remember one of my teacher had more than 4 responsibilities and she doesn't have time to teach us due to that.

2. Too soft

In today generations kids are being pampered too much by parents, there are no more rotan, no more campak buku, no more slapping on the face, no more slapping on the butt or etc having punishment that we have before. We need to bring this back as punishment's is a way to shape one individuality.

3. Silibus are too far from the exam.

I have one elementary kid and whenever I look at her book the question and it make sense until come the exam ""wtf was this exam question? Are the examiner or paper maker on drug or something?"" i didn't know  what is on their mind at all.. I can understand that ""Section B"" is creative thinking but the question itself is too much.

I wanna write and rant more but I'm lazy and know it won't solve anything. Everyone just please educate and take care of your child especially from media social ""DON""T LET THEM SEE THOSE STUPID INFLUENCER, THOSE INFLUENCER ARE NOT EVEN THINKING WHAT ARE THINKING ABOUT""",781,heard issues lot please dont blame teacher perspective student grad college system many task responsibilities lecturers teacher schools tend one responsibilities making time focus class material research discipline like back early remember one teacher responsibilities doesnt time teach due soft today generations kids pampered much parents rotan campak buku slapping face slapping butt etc punishment need bring back punishments way shape one individuality silibus far exam one elementary kid whenever look book question make sense come exam wtf exam question examiner paper maker drug something didnt know mind understand section creative thinking question much wanna write rant lazy know wont solve anything everyone please educate take care child especially media social dont let see stupid influencer influencer even thinking thinking,negative,0.5987750093142191,0,"{'anger': 0.7587316036224365, 'sadness': 0.182903453707695, 'neutral': 0.7013897895812988, 'surprise': 0.1323515623807907, 'disgust': 0.06399986892938614, 'joy': 0.018945543095469475, 'fear': 0.01176659669727087, 'love_linguistic': 2.0, 'love_sentence_count': 1}",0.7013897895812988,0.1323515623807907,0.182903453707695,0.018945543095469475,0.01176659669727087,0.7587316036224365,0.06399986892938614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger
